34 29 1 1 1
34 60 1 1 1
34 18 1 1 1
34 23 1 1 1
34 67 1 1 1
35 49 1 1 1
35 29 1 1 1
35 18 1 1 1
35 56 1 1 1
35 12 1 1 1
37 63 1 1 1
37 27 1 1 1
37 34 1 1 1
37 16 1 1 1
37 2 1 1 1
38 5 1 1 1
38 17 1 1 1
39 55 1 1 1
39 53 1 1 1
39 27 1 1 1
39 28 1 1 1
40 34 1 1 1
40 9 1 1 1
40 44 1 1 1
40 19 1 1 1
40 58 1 1 1
40 25 1 1 1
41 34 1 1 1
41 45 1 1 1
41 57 1 1 1
42 27 1 1 1
42 28 1 1 1
42 14 1 1 1
42 43 1 1 1
42 14 1 1 1
43 31 1 1 1
43 39 1 1 1
43 26 1 1 1
44 64 1 1 1
44 33 1 1 1
44 7 1 1 1
45 39 1 1 1
46 42 1 1 1
46 62 1 1 1
46 26 1 1 1
46 34 1 1 1
46 25 1 1 1
46 33 1 1 1
47 69 1 1 1
47 35 1 1 1
47 1 1 1 1
47 38 1 1 1
48 8 1 1 1
48 33 1 1 1
49 61 1 1 1
49 63 1 1 1
49 50 1 1 1
49 38 1 1 1
49 56 1 1 1
50 56 1 1 1
50 53 1 1 1
50 26 1 1 1
50 15 1 1 1
50 54 1 1 1
51 34 1 1 1
51 2 1 1 1
51 33 1 1 1
51 38 1 1 1
51 68 1 1 1
52 51 1 1 1
52 55 1 1 1
52 22 1 1 1
53 29 1 1 1
53 42 1 1 1
53 25 1 1 1
54 20 1 1 1
54 36 1 1 1
54 49 1 1 1
54 61 1 1 1
54 56 1 1 1
54 9 1 1 1
55 61 1 1 1
55 28 1 1 1
55 54 1 1 1
55 4 1 1 1
55 64 1 1 1
55 60 1 1 1
56 55 1 1 1
57 7 1 1 1
57 36 1 1 1
57 61 1 1 1
58 9 1 1 1
58 44 1 1 1
58 38 1 1 1
58 57 1 1 1
58 6 1 1 1
58 7 1 1 1
59 68 1 1 1
59 16 1 1 1
59 43 1 1 1
60 59 1 1 1
60 15 1 1 1
61 46 1 1 1
61 25 1 1 1
62 31 1 1 1
62 68 1 1 1
62 40 1 1 1
63 55 1 1 1
63 59 1 1 1
63 67 1 1 1
65 7 1 1 1
65 69 1 1 1
65 28 1 1 1
66 42 1 1 1
66 36 1 1 1
66 24 1 1 1
66 50 1 1 1
68 58 1 1 1
68 67 1 1 1
68 32 1 1 1
68 51 1 1 1
69 10 1 1 1
69 3 1 1 1
69 64 1 1 1
69 65 1 1 1
2 214 1 2 1
3 154 1 2 1
3 119 1 2 1
3 92 1 2 1
4 230 1 2 1
4 90 1 2 1
5 214 1 2 1
5 213 1 2 1
5 161 1 2 1
6 177 1 2 1
6 139 1 2 1
6 201 1 2 1
6 178 1 2 1
6 114 1 2 1
7 152 1 2 1
8 207 1 2 1
8 126 1 2 1
9 179 1 2 1
9 76 1 2 1
9 212 1 2 1
10 90 1 2 1
10 157 1 2 1
11 133 1 2 1
11 220 1 2 1
11 115 1 2 1
12 171 1 2 1
12 85 1 2 1
12 212 1 2 1
13 73 1 2 1
13 165 1 2 1
13 124 1 2 1
14 92 1 2 1
14 202 1 2 1
15 176 1 2 1
16 145 1 2 1
16 165 1 2 1
17 196 1 2 1
20 146 1 2 1
20 150 1 2 1
21 99 1 2 1
22 166 1 2 1
22 73 1 2 1
22 156 1 2 1
22 230 1 2 1
23 129 1 2 1
23 159 1 2 1
24 73 1 2 1
25 92 1 2 1
25 170 1 2 1
26 93 1 2 1
26 154 1 2 1
27 215 1 2 1
27 173 1 2 1
28 198 1 2 1
29 197 1 2 1
29 197 1 2 1
30 105 1 2 1
31 225 1 2 1
31 120 1 2 1
33 115 1 2 1
34 190 1 2 1
34 95 1 2 1
35 101 1 2 1
37 199 1 2 1
37 127 1 2 1
38 75 1 2 1
38 219 1 2 1
38 173 1 2 1
38 171 1 2 1
40 142 1 2 1
43 142 1 2 1
43 184 1 2 1
43 116 1 2 1
44 123 1 2 1
45 70 1 2 1
46 142 1 2 1
47 87 1 2 1
47 141 1 2 1
47 168 1 2 1
48 185 1 2 1
49 226 1 2 1
49 223 1 2 1
50 123 1 2 1
50 82 1 2 1
51 216 1 2 1
52 137 1 2 1
53 120 1 2 1
54 85 1 2 1
54 145 1 2 1
56 93 1 2 1
56 209 1 2 1
57 100 1 2 1
59 179 1 2 1
60 204 1 2 1
62 214 1 2 1
62 118 1 2 1
63 181 1 2 1
63 218 1 2 1
64 173 1 2 1
65 222 1 2 1
66 183 1 2 1
68 103 1 2 1
1 548 1 3 1
2 575 1 3 1
4 291 1 3 1
9 441 1 3 1
11 761 1 3 1
12 554 1 3 1
14 274 1 3 1
15 283 1 3 1
16 519 1 3 1
18 296 1 3 1
27 369 1 3 1
29 508 1 3 1
31 302 1 3 1
34 460 1 3 1
37 739 1 3 1
44 687 1 3 1
44 380 1 3 1
45 303 1 3 1
45 446 1 3 1
46 326 1 3 1
46 446 1 3 1
46 480 1 3 1
48 690 1 3 1
48 620 1 3 1
49 294 1 3 1
49 365 1 3 1
51 324 1 3 1
52 358 1 3 1
53 674 1 3 1
54 272 1 3 1
56 510 1 3 1
56 391 1 3 1
56 492 1 3 1
57 328 1 3 1
59 779 1 3 1
62 677 1 3 1
66 758 1 3 1
68 422 1 3 1
68 464 1 3 1
68 675 1 3 1
69 546 1 3 1
1 873 1 4 1
1 931 1 4 1
1 803 1 4 1
1 917 1 4 1
1 936 1 4 1
1 873 1 4 1
2 823 1 4 1
2 825 1 4 1
2 812 1 4 1
2 791 1 4 1
2 938 1 4 1
3 902 1 4 1
3 901 1 4 1
3 808 1 4 1
3 830 1 4 1
4 871 1 4 1
5 925 1 4 1
5 901 1 4 1
5 868 1 4 1
5 888 1 4 1
6 922 1 4 1
6 937 1 4 1
6 923 1 4 1
7 806 1 4 1
7 858 1 4 1
7 880 1 4 1
8 902 1 4 1
8 856 1 4 1
8 797 1 4 1
8 866 1 4 1
8 933 1 4 1
8 913 1 4 1
9 857 1 4 1
9 892 1 4 1
10 866 1 4 1
11 846 1 4 1
11 937 1 4 1
11 861 1 4 1
11 866 1 4 1
12 930 1 4 1
12 886 1 4 1
12 872 1 4 1
12 820 1 4 1
13 848 1 4 1
13 823 1 4 1
13 877 1 4 1
13 826 1 4 1
14 857 1 4 1
15 825 1 4 1
15 819 1 4 1
16 821 1 4 1
16 924 1 4 1
16 859 1 4 1
16 924 1 4 1
16 836 1 4 1
17 926 1 4 1
17 805 1 4 1
18 853 1 4 1
18 802 1 4 1
18 927 1 4 1
18 939 1 4 1
18 837 1 4 1
18 857 1 4 1
18 858 1 4 1
19 912 1 4 1
19 823 1 4 1
19 806 1 4 1
20 889 1 4 1
20 851 1 4 1
20 847 1 4 1
21 932 1 4 1
21 810 1 4 1
21 900 1 4 1
21 878 1 4 1
21 894 1 4 1
21 797 1 4 1
21 913 1 4 1
22 905 1 4 1
22 813 1 4 1
22 926 1 4 1
23 862 1 4 1
23 903 1 4 1
23 830 1 4 1
23 927 1 4 1
23 819 1 4 1
24 851 1 4 1
24 890 1 4 1
26 851 1 4 1
26 819 1 4 1
26 924 1 4 1
26 946 1 4 1
26 883 1 4 1
27 910 1 4 1
27 877 1 4 1
27 940 1 4 1
27 903 1 4 1
27 871 1 4 1
28 866 1 4 1
28 880 1 4 1
28 819 1 4 1
28 856 1 4 1
28 826 1 4 1
29 898 1 4 1
29 799 1 4 1
29 875 1 4 1
30 891 1 4 1
30 798 1 4 1
30 887 1 4 1
30 869 1 4 1
31 792 1 4 1
31 893 1 4 1
31 923 1 4 1
34 869 1 4 1
34 939 1 4 1
34 812 1 4 1
34 943 1 4 1
34 865 1 4 1
34 943 1 4 1
35 909 1 4 1
35 932 1 4 1
35 803 1 4 1
35 920 1 4 1
36 933 1 4 1
36 876 1 4 1
36 854 1 4 1
36 848 1 4 1
37 862 1 4 1
37 792 1 4 1
37 830 1 4 1
37 801 1 4 1
38 873 1 4 1
38 793 1 4 1
38 804 1 4 1
40 872 1 4 1
40 887 1 4 1
40 868 1 4 1
40 899 1 4 1
41 791 1 4 1
42 803 1 4 1
42 832 1 4 1
43 918 1 4 1
43 914 1 4 1
43 915 1 4 1
43 804 1 4 1
43 875 1 4 1
43 898 1 4 1
43 944 1 4 1
44 865 1 4 1
44 789 1 4 1
44 816 1 4 1
44 876 1 4 1
45 905 1 4 1
45 933 1 4 1
45 898 1 4 1
45 866 1 4 1
45 882 1 4 1
46 892 1 4 1
46 871 1 4 1
47 825 1 4 1
47 941 1 4 1
47 789 1 4 1
47 874 1 4 1
47 846 1 4 1
47 864 1 4 1
48 899 1 4 1
48 943 1 4 1
48 891 1 4 1
49 911 1 4 1
50 913 1 4 1
50 856 1 4 1
50 873 1 4 1
50 901 1 4 1
50 849 1 4 1
51 886 1 4 1
51 891 1 4 1
51 853 1 4 1
51 846 1 4 1
52 796 1 4 1
52 903 1 4 1
52 944 1 4 1
52 836 1 4 1
52 901 1 4 1
52 876 1 4 1
54 917 1 4 1
54 942 1 4 1
54 844 1 4 1
54 836 1 4 1
54 801 1 4 1
55 898 1 4 1
55 834 1 4 1
55 863 1 4 1
55 933 1 4 1
55 879 1 4 1
55 895 1 4 1
56 832 1 4 1
57 805 1 4 1
58 858 1 4 1
58 936 1 4 1
58 945 1 4 1
58 943 1 4 1
59 805 1 4 1
59 921 1 4 1
59 824 1 4 1
60 813 1 4 1
60 884 1 4 1
60 816 1 4 1
61 888 1 4 1
62 863 1 4 1
62 926 1 4 1
62 814 1 4 1
62 887 1 4 1
63 873 1 4 1
63 847 1 4 1
63 883 1 4 1
63 873 1 4 1
64 843 1 4 1
64 935 1 4 1
64 892 1 4 1
65 887 1 4 1
65 846 1 4 1
65 821 1 4 1
66 904 1 4 1
66 806 1 4 1
67 871 1 4 1
67 821 1 4 1
68 815 1 4 1
68 813 1 4 1
69 831 1 4 1
69 830 1 4 1
5 992 1 5 1
9 1000 1 5 1
14 990 1 5 1
15 961 1 5 1
18 983 1 5 1
28 990 1 5 1
38 977 1 5 1
41 1013 1 5 1
48 1001 1 5 1
50 979 1 5 1
51 995 1 5 1
52 1026 1 5 1
55 1024 1 5 1
56 1011 1 5 1
59 993 1 5 1
59 987 1 5 1
61 984 1 5 1
62 953 1 5 1
70 52 2 1 1
72 38 2 1 1
72 41 2 1 1
73 15 2 1 1
75 20 2 1 1
76 24 2 1 1
76 1 2 1 1
77 14 2 1 1
78 2 2 1 1
78 47 2 1 1
79 61 2 1 1
79 45 2 1 1
79 67 2 1 1
80 7 2 1 1
81 9 2 1 1
82 56 2 1 1
82 22 2 1 1
83 60 2 1 1
84 54 2 1 1
84 56 2 1 1
84 12 2 1 1
84 20 2 1 1
86 11 2 1 1
88 7 2 1 1
89 24 2 1 1
89 12 2 1 1
90 8 2 1 1
90 38 2 1 1
91 68 2 1 1
91 23 2 1 1
91 17 2 1 1
91 51 2 1 1
91 39 2 1 1
91 20 2 1 1
92 21 2 1 1
93 17 2 1 1
93 36 2 1 1
93 60 2 1 1
93 64 2 1 1
95 20 2 1 1
95 11 2 1 1
96 68 2 1 1
96 57 2 1 1
97 58 2 1 1
98 28 2 1 1
99 48 2 1 1
100 36 2 1 1
100 47 2 1 1
101 6 2 1 1
101 7 2 1 1
101 10 2 1 1
102 51 2 1 1
102 2 2 1 1
102 20 2 1 1
102 24 2 1 1
103 31 2 1 1
103 20 2 1 1
103 46 2 1 1
104 53 2 1 1
104 24 2 1 1
105 9 2 1 1
105 68 2 1 1
106 60 2 1 1
106 43 2 1 1
107 46 2 1 1
107 24 2 1 1
108 16 2 1 1
108 56 2 1 1
108 46 2 1 1
108 3 2 1 1
111 50 2 1 1
112 58 2 1 1
113 41 2 1 1
113 9 2 1 1
113 22 2 1 1
113 10 2 1 1
114 33 2 1 1
115 20 2 1 1
115 14 2 1 1
115 67 2 1 1
116 13 2 1 1
117 14 2 1 1
120 47 2 1 1
122 63 2 1 1
122 60 2 1 1
124 1 2 1 1
124 5 2 1 1
125 39 2 1 1
125 1 2 1 1
126 64 2 1 1
127 20 2 1 1
127 11 2 1 1
127 44 2 1 1
128 24 2 1 1
128 2 2 1 1
128 3 2 1 1
129 6 2 1 1
129 46 2 1 1
130 22 2 1 1
130 4 2 1 1
130 15 2 1 1
130 6 2 1 1
130 48 2 1 1
132 17 2 1 1
132 2 2 1 1
133 40 2 1 1
134 31 2 1 1
135 26 2 1 1
136 20 2 1 1
137 21 2 1 1
137 63 2 1 1
138 31 2 1 1
138 24 2 1 1
139 9 2 1 1
139 65 2 1 1
139 53 2 1 1
141 29 2 1 1
142 38 2 1 1
144 53 2 1 1
144 31 2 1 1
145 43 2 1 1
146 5 2 1 1
147 68 2 1 1
147 40 2 1 1
148 10 2 1 1
148 39 2 1 1
149 11 2 1 1
149 68 2 1 1
151 48 2 1 1
151 31 2 1 1
151 3 2 1 1
152 56 2 1 1
152 20 2 1 1
153 40 2 1 1
154 47 2 1 1
154 13 2 1 1
154 1 2 1 1
155 7 2 1 1
155 11 2 1 1
158 50 2 1 1
158 33 2 1 1
159 57 2 1 1
160 63 2 1 1
160 41 2 1 1
161 47 2 1 1
161 65 2 1 1
161 25 2 1 1
161 61 2 1 1
162 44 2 1 1
162 63 2 1 1
163 63 2 1 1
164 69 2 1 1
164 53 2 1 1
164 18 2 1 1
165 29 2 1 1
167 68 2 1 1
168 39 2 1 1
169 24 2 1 1
169 61 2 1 1
170 60 2 1 1
170 4 2 1 1
170 28 2 1 1
170 42 2 1 1
171 3 2 1 1
171 19 2 1 1
171 46 2 1 1
172 22 2 1 1
172 5 2 1 1
173 64 2 1 1
174 69 2 1 1
175 66 2 1 1
175 57 2 1 1
176 45 2 1 1
177 57 2 1 1
177 42 2 1 1
178 15 2 1 1
178 64 2 1 1
178 38 2 1 1
179 41 2 1 1
180 20 2 1 1
180 63 2 1 1
180 27 2 1 1
180 62 2 1 1
181 12 2 1 1
181 48 2 1 1
182 19 2 1 1
182 16 2 1 1
183 34 2 1 1
183 21 2 1 1
184 46 2 1 1
185 29 2 1 1
186 63 2 1 1
187 1 2 1 1
187 14 2 1 1
188 37 2 1 1
189 21 2 1 1
189 67 2 1 1
190 51 2 1 1
192 12 2 1 1
192 65 2 1 1
192 62 2 1 1
192 33 2 1 1
193 32 2 1 1
196 44 2 1 1
197 14 2 1 1
197 29 2 1 1
198 57 2 1 1
198 45 2 1 1
200 49 2 1 1
202 55 2 1 1
205 8 2 1 1
206 47 2 1 1
207 10 2 1 1
208 36 2 1 1
209 69 2 1 1
209 23 2 1 1
211 6 2 1 1
212 2 2 1 1
213 66 2 1 1
215 5 2 1 1
215 63 2 1 1
215 3 2 1 1
216 57 2 1 1
216 31 2 1 1
216 29 2 1 1
217 34 2 1 1
217 53 2 1 1
217 45 2 1 1
218 37 2 1 1
218 13 2 1 1
220 41 2 1 1
221 45 2 1 1
222 17 2 1 1
223 33 2 1 1
224 48 2 1 1
224 30 2 1 1
224 53 2 1 1
224 49 2 1 1
225 54 2 1 1
225 37 2 1 1
226 65 2 1 1
226 63 2 1 1
228 67 2 1 1
228 43 2 1 1
229 38 2 1 1
230 64 2 1 1
230 43 2 1 1
231 37 2 1 1
70 150 2 2 1
70 209 2 2 1
70 124 2 2 1
70 105 2 2 1
70 216 2 2 1
70 88 2 2 1
70 85 2 2 1
70 108 2 2 1
70 184 2 2 1
71 148 2 2 1
71 185 2 2 1
71 156 2 2 1
71 231 2 2 1
71 226 2 2 1
71 209 2 2 1
71 223 2 2 1
71 198 2 2 1
71 226 2 2 1
72 73 2 2 1
72 137 2 2 1
72 230 2 2 1
72 128 2 2 1
72 107 2 2 1
72 94 2 2 1
73 74 2 2 1
73 163 2 2 1
73 91 2 2 1
73 217 2 2 1
73 184 2 2 1
73 140 2 2 1
74 189 2 2 1
74 144 2 2 1
74 205 2 2 1
74 188 2 2 1
74 190 2 2 1
74 133 2 2 1
74 151 2 2 1
74 83 2 2 1
74 82 2 2 1
75 93 2 2 1
75 143 2 2 1
75 224 2 2 1
75 117 2 2 1
75 219 2 2 1
76 209 2 2 1
76 96 2 2 1
76 88 2 2 1
76 150 2 2 1
76 121 2 2 1
76 135 2 2 1
76 139 2 2 1
77 143 2 2 1
77 140 2 2 1
77 192 2 2 1
77 109 2 2 1
78 209 2 2 1
78 179 2 2 1
78 140 2 2 1
79 98 2 2 1
79 172 2 2 1
79 156 2 2 1
79 120 2 2 1
79 133 2 2 1
80 112 2 2 1
80 95 2 2 1
80 209 2 2 1
80 230 2 2 1
80 153 2 2 1
80 158 2 2 1
81 86 2 2 1
81 180 2 2 1
81 110 2 2 1
81 121 2 2 1
81 77 2 2 1
81 118 2 2 1
82 113 2 2 1
82 162 2 2 1
82 76 2 2 1
82 79 2 2 1
82 191 2 2 1
82 188 2 2 1
83 226 2 2 1
83 80 2 2 1
83 128 2 2 1
83 101 2 2 1
83 176 2 2 1
83 98 2 2 1
84 132 2 2 1
84 169 2 2 1
84 156 2 2 1
84 186 2 2 1
84 113 2 2 1
84 149 2 2 1
85 230 2 2 1
85 178 2 2 1
85 199 2 2 1
85 164 2 2 1
86 99 2 2 1
86 144 2 2 1
86 201 2 2 1
86 180 2 2 1
86 230 2 2 1
86 82 2 2 1
86 215 2 2 1
86 120 2 2 1
87 204 2 2 1
87 163 2 2 1
87 75 2 2 1
87 132 2 2 1
87 93 2 2 1
88 155 2 2 1
88 162 2 2 1
88 133 2 2 1
89 105 2 2 1
89 75 2 2 1
89 121 2 2 1
89 204 2 2 1
89 182 2 2 1
89 102 2 2 1
90 146 2 2 1
90 143 2 2 1
90 126 2 2 1
90 221 2 2 1
90 137 2 2 1
91 134 2 2 1
91 196 2 2 1
91 161 2 2 1
91 124 2 2 1
92 159 2 2 1
92 225 2 2 1
92 107 2 2 1
92 217 2 2 1
93 85 2 2 1
93 209 2 2 1
93 205 2 2 1
93 76 2 2 1
93 151 2 2 1
93 97 2 2 1
93 187 2 2 1
93 148 2 2 1
93 125 2 2 1
94 148 2 2 1
94 211 2 2 1
94 230 2 2 1
94 85 2 2 1
94 201 2 2 1
95 121 2 2 1
95 109 2 2 1
96 169 2 2 1
96 218 2 2 1
96 198 2 2 1
96 81 2 2 1
96 90 2 2 1
96 79 2 2 1
97 103 2 2 1
97 174 2 2 1
97 101 2 2 1
97 128 2 2 1
97 130 2 2 1
97 164 2 2 1
97 72 2 2 1
97 208 2 2 1
97 164 2 2 1
97 140 2 2 1
98 193 2 2 1
98 134 2 2 1
98 141 2 2 1
98 211 2 2 1
99 157 2 2 1
99 87 2 2 1
99 176 2 2 1
99 73 2 2 1
99 85 2 2 1
99 160 2 2 1
100 181 2 2 1
101 134 2 2 1
101 167 2 2 1
101 205 2 2 1
101 118 2 2 1
101 167 2 2 1
101 132 2 2 1
102 139 2 2 1
102 93 2 2 1
102 199 2 2 1
102 155 2 2 1
102 82 2 2 1
102 90 2 2 1
103 140 2 2 1
103 222 2 2 1
103 98 2 2 1
103 169 2 2 1
103 205 2 2 1
103 219 2 2 1
103 207 2 2 1
104 73 2 2 1
104 101 2 2 1
104 114 2 2 1
105 131 2 2 1
105 95 2 2 1
105 128 2 2 1
106 159 2 2 1
106 182 2 2 1
106 112 2 2 1
106 146 2 2 1
106 87 2 2 1
106 156 2 2 1
107 120 2 2 1
107 208 2 2 1
107 102 2 2 1
107 70 2 2 1
107 134 2 2 1
107 218 2 2 1
108 98 2 2 1
108 135 2 2 1
108 87 2 2 1
108 156 2 2 1
108 212 2 2 1
109 94 2 2 1
109 108 2 2 1
109 192 2 2 1
109 118 2 2 1
109 85 2 2 1
109 152 2 2 1
109 154 2 2 1
109 73 2 2 1
110 124 2 2 1
110 159 2 2 1
110 78 2 2 1
110 104 2 2 1
111 117 2 2 1
111 136 2 2 1
111 96 2 2 1
111 202 2 2 1
112 76 2 2 1
112 208 2 2 1
112 157 2 2 1
112 116 2 2 1
112 140 2 2 1
112 144 2 2 1
113 208 2 2 1
113 88 2 2 1
113 155 2 2 1
113 166 2 2 1
113 178 2 2 1
113 162 2 2 1
114 181 2 2 1
114 175 2 2 1
114 111 2 2 1
115 113 2 2 1
115 84 2 2 1
115 126 2 2 1
116 157 2 2 1
116 84 2 2 1
116 96 2 2 1
116 110 2 2 1
116 129 2 2 1
116 92 2 2 1
117 191 2 2 1
117 189 2 2 1
117 87 2 2 1
117 197 2 2 1
117 106 2 2 1
117 220 2 2 1
117 83 2 2 1
117 207 2 2 1
117 174 2 2 1
118 126 2 2 1
118 193 2 2 1
118 203 2 2 1
118 133 2 2 1
118 78 2 2 1
119 151 2 2 1
119 189 2 2 1
119 196 2 2 1
120 163 2 2 1
120 190 2 2 1
120 88 2 2 1
120 136 2 2 1
120 231 2 2 1
120 170 2 2 1
120 98 2 2 1
120 168 2 2 1
120 224 2 2 1
121 114 2 2 1
121 153 2 2 1
121 225 2 2 1
121 153 2 2 1
121 75 2 2 1
122 204 2 2 1
122 168 2 2 1
123 185 2 2 1
123 217 2 2 1
123 98 2 2 1
124 190 2 2 1
124 221 2 2 1
124 148 2 2 1
124 136 2 2 1
124 74 2 2 1
124 180 2 2 1
124 192 2 2 1
124 187 2 2 1
124 210 2 2 1
124 142 2 2 1
125 168 2 2 1
125 215 2 2 1
125 173 2 2 1
125 217 2 2 1
126 106 2 2 1
126 209 2 2 1
126 192 2 2 1
126 118 2 2 1
126 175 2 2 1
126 109 2 2 1
126 177 2 2 1
127 86 2 2 1
127 185 2 2 1
127 161 2 2 1
127 231 2 2 1
127 129 2 2 1
127 140 2 2 1
127 78 2 2 1
127 102 2 2 1
128 82 2 2 1
128 212 2 2 1
128 100 2 2 1
128 98 2 2 1
128 131 2 2 1
128 175 2 2 1
129 183 2 2 1
129 92 2 2 1
129 86 2 2 1
130 99 2 2 1
130 190 2 2 1
130 150 2 2 1
130 113 2 2 1
130 115 2 2 1
130 128 2 2 1
131 158 2 2 1
131 171 2 2 1
131 151 2 2 1
132 224 2 2 1
132 149 2 2 1
132 119 2 2 1
132 161 2 2 1
132 183 2 2 1
132 230 2 2 1
132 214 2 2 1
133 217 2 2 1
133 176 2 2 1
133 129 2 2 1
133 71 2 2 1
133 178 2 2 1
134 145 2 2 1
134 151 2 2 1
134 212 2 2 1
134 105 2 2 1
135 82 2 2 1
135 130 2 2 1
135 216 2 2 1
135 195 2 2 1
135 207 2 2 1
135 220 2 2 1
135 187 2 2 1
135 228 2 2 1
135 174 2 2 1
136 103 2 2 1
136 222 2 2 1
137 157 2 2 1
137 101 2 2 1
137 201 2 2 1
137 169 2 2 1
137 201 2 2 1
138 153 2 2 1
138 173 2 2 1
138 169 2 2 1
138 154 2 2 1
138 78 2 2 1
138 191 2 2 1
138 221 2 2 1
139 222 2 2 1
139 210 2 2 1
139 113 2 2 1
139 102 2 2 1
139 211 2 2 1
140 179 2 2 1
140 130 2 2 1
140 73 2 2 1
141 156 2 2 1
141 191 2 2 1
141 156 2 2 1
141 137 2 2 1
142 209 2 2 1
142 186 2 2 1
142 133 2 2 1
142 176 2 2 1
143 144 2 2 1
143 153 2 2 1
143 121 2 2 1
143 186 2 2 1
143 99 2 2 1
143 199 2 2 1
143 142 2 2 1
143 97 2 2 1
144 216 2 2 1
144 116 2 2 1
144 120 2 2 1
144 229 2 2 1
145 134 2 2 1
145 210 2 2 1
145 102 2 2 1
146 201 2 2 1
146 74 2 2 1
146 226 2 2 1
146 219 2 2 1
146 77 2 2 1
146 230 2 2 1
147 87 2 2 1
147 201 2 2 1
147 199 2 2 1
147 130 2 2 1
147 195 2 2 1
147 192 2 2 1
147 193 2 2 1
147 144 2 2 1
148 77 2 2 1
148 120 2 2 1
148 162 2 2 1
148 102 2 2 1
149 82 2 2 1
150 89 2 2 1
150 130 2 2 1
150 103 2 2 1
150 77 2 2 1
150 81 2 2 1
151 217 2 2 1
151 165 2 2 1
151 229 2 2 1
151 76 2 2 1
151 186 2 2 1
151 138 2 2 1
151 91 2 2 1
152 137 2 2 1
152 135 2 2 1
152 160 2 2 1
152 114 2 2 1
152 76 2 2 1
153 140 2 2 1
153 214 2 2 1
153 144 2 2 1
153 90 2 2 1
154 84 2 2 1
154 206 2 2 1
154 127 2 2 1
154 168 2 2 1
154 86 2 2 1
154 223 2 2 1
154 202 2 2 1
154 91 2 2 1
154 195 2 2 1
155 84 2 2 1
155 103 2 2 1
155 231 2 2 1
155 127 2 2 1
155 174 2 2 1
155 135 2 2 1
155 188 2 2 1
155 223 2 2 1
156 183 2 2 1
156 112 2 2 1
156 163 2 2 1
156 106 2 2 1
156 188 2 2 1
156 150 2 2 1
156 91 2 2 1
156 136 2 2 1
156 218 2 2 1
156 112 2 2 1
157 119 2 2 1
157 93 2 2 1
157 148 2 2 1
157 115 2 2 1
158 198 2 2 1
158 219 2 2 1
158 84 2 2 1
158 147 2 2 1
159 83 2 2 1
159 174 2 2 1
159 111 2 2 1
159 230 2 2 1
160 204 2 2 1
160 211 2 2 1
160 209 2 2 1
160 175 2 2 1
160 149 2 2 1
160 131 2 2 1
160 112 2 2 1
160 217 2 2 1
161 121 2 2 1
161 106 2 2 1
161 229 2 2 1
161 128 2 2 1
